rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,cobertura_pct,grupo,nombre_grupo,area_ha,pct
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,100.0,BN,Bosque natural,1.15,17.10
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,100.0,RA,Rastrojo y vegetación secundaria,0.11,1.67
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,100.0,AGUA,Aguas continentales,0.16,2.45
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,100.0,TE,Tierras eriales,0.01,0.20
Rio Riofrio,1,Rio Riofrio - Rio Guayabal,Rio Riofrio - puente despues Salonica - limnigrafo CVC,0.000,25.622,6.70,100.0,ZU,Zona urbana,0.47,7.03
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,CP,Cultivos permanentes,6.46,0.70
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,CF,Café,82.26,8.85
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,PN,Pastos,419.87,45.15
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,46.52,5.00
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,CSD,Cultivos cosechados o suelo desnudo,20.11,2.16
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,BN,Bosque natural,147.21,15.83
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,RA,Rastrojo y vegetación secundaria,135.22,14.54
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,HN,Herbazales y vegetación natural herbácea,41.53,4.47
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,AGUA,Aguas continentales,16.31,1.75
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,TE,Tierras eriales,5.19,0.56
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,ZU,Zona urbana,2.34,0.25
Rio Riofrio,2,Rio Riofrio - puente despues Salonica - limnigrafo CVC,Rio Riofrio - Bocatoma Acueducto de Riofrio,25.622,33.186,929.94,100.0,INF,Infraestructura,6.91,0.74
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,CANA,Caña de azúcar,119.01,18.82
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,CP,Cultivos permanentes,2.38,0.38
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,CT,Cultivos transitorios,1.86,0.29
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,PN,Pastos,245.41,38.82
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,0.58,0.09
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,BN,Bosque natural,52.69,8.33
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,RA,Rastrojo y vegetación secundaria,69.53,11.00
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,HN,Herbazales y vegetación natural herbácea,87.44,13.83
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,AGUA,Aguas continentales,14.37,2.27
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,TE,Tierras eriales,24.41,3.86
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,ZU,Zona urbana,0.78,0.12
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,100.0,INF,Infraestructura,13.78,2.18
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,CANA,Caña de azúcar,385.76,46.91
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,PN,Pastos,125.29,15.24
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,9.90,1.20
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,BN,Bosque natural,76.26,9.27
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,RA,Rastrojo y vegetación secundaria,60.38,7.34
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,HN,Herbazales y vegetación natural herbácea,4.11,0.50
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,HU,Humedales y superficies pantanosas,3.78,0.46
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,AGUA,Aguas continentales,54.27,6.60
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,TE,Tierras eriales,9.91,1.20
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,ZU,Zona urbana,87.36,10.62
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,100.0,INF,Infraestructura,5.28,0.64
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,CANA,Caña de azúcar,60.19,4.39
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,CP,Cultivos permanentes,30.22,2.21
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,CT,Cultivos transitorios,10.80,0.79
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,PN,Pastos,444.35,32.44
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,1.94,0.14
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,CSD,Cultivos cosechados o suelo desnudo,0.79,0.06
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,BN,Bosque natural,183.41,13.39
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,RA,Rastrojo y vegetación secundaria,105.63,7.71
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,AGUA,Aguas continentales,37.26,2.72
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,TE,Tierras eriales,44.06,3.22
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,ZU,Zona urbana,347.59,25.38
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,100.0,INF,Infraestructura,103.39,7.55
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,CANA,Caña de azúcar,0.10,0.06
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,CT,Cultivos transitorios,1.40,0.85
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,PN,Pastos,8.14,4.91
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,0.67,0.40
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,BN,Bosque natural,8.86,5.35
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,RA,Rastrojo y vegetación secundaria,1.24,0.75
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,AGUA,Aguas continentales,7.72,4.66
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,ZU,Zona urbana,126.48,76.34
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,100.0,INF,Infraestructura,11.08,6.69
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,CANA,Caña de azúcar,0.01,0.01
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,CP,Cultivos permanentes,8.14,4.89
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,CSP,Cultivos semipermanentes,1.82,1.10
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,CT,Cultivos transitorios,1.55,0.93
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,PN,Pastos,20.48,12.31
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,4.76,2.86
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,CSD,Cultivos cosechados o suelo desnudo,0.40,0.24
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,BN,Bosque natural,26.30,15.81
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,RA,Rastrojo y vegetación secundaria,1.81,1.09
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,AGUA,Aguas continentales,3.09,1.86
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,TE,Tierras eriales,2.14,1.28
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,ZU,Zona urbana,82.48,49.57
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,100.0,INF,Infraestructura,13.40,8.05
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,CANA,Caña de azúcar,571.00,48.15
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,CP,Cultivos permanentes,62.43,5.26
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,CSP,Cultivos semipermanentes,6.72,0.57
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,CT,Cultivos transitorios,56.18,4.74
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,PN,Pastos,114.89,9.69
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,15.96,1.35
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,CSD,Cultivos cosechados o suelo desnudo,9.79,0.83
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,BN,Bosque natural,42.50,3.58
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,BP,Bosque plantado,0.81,0.07
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,RA,Rastrojo y vegetación secundaria,129.49,10.92
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,HN,Herbazales y vegetación natural herbácea,1.05,0.09
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,HU,Humedales y superficies pantanosas,32.59,2.75
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,AGUA,Aguas continentales,55.02,4.64
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,TE,Tierras eriales,15.66,1.32
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,ZU,Zona urbana,34.15,2.88
Rio Tulua,4,Rio Tulua - Despues Urbanizacion Maracaibo,Rio Tulua - antes desembocadura a Río Cauca (vereda El Salto),64.000,73.356,1185.86,100.0,INF,Infraestructura,37.63,3.17
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,CANA,Caña de azúcar,44.72,17.65
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,CP,Cultivos permanentes,35.05,13.83
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,CT,Cultivos transitorios,9.56,3.77
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,PN,Pastos,111.15,43.86
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,CSD,Cultivos cosechados o suelo desnudo,0.51,0.20
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,BN,Bosque natural,19.00,7.50
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,RA,Rastrojo y vegetación secundaria,14.06,5.55
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,AGUA,Aguas continentales,5.89,2.32
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,TE,Tierras eriales,5.77,2.28
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,ZU,Zona urbana,1.01,0.40
Rio Zabaletas,1,Rio Sabaletas - Antes caserío Los Medios,Rio Sabaletas - Cruce sector vía La Novillera,0.000,14.872,253.41,100.0,INF,Infraestructura,6.70,2.64
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,CANA,Caña de azúcar,342.85,58.06
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,CP,Cultivos permanentes,31.51,5.34
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,CSP,Cultivos semipermanentes,1.45,0.25
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,CT,Cultivos transitorios,0.69,0.12
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,PN,Pastos,93.75,15.87
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,3.90,0.66
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,BN,Bosque natural,54.62,9.25
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,RA,Rastrojo y vegetación secundaria,6.62,1.12
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,AGUA,Aguas continentales,15.42,2.61
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,ZU,Zona urbana,6.11,1.03
Rio Zabaletas,2,Rio Sabaletas - Cruce sector vía La Novillera,Rio Sabaletas - Puente vía Santa Elena-Ginebra,14.872,20.101,590.54,100.0,INF,Infraestructura,33.63,5.70
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,CANA,Caña de azúcar,2139.40,77.76
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,CP,Cultivos permanentes,2.88,0.10
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,CT,Cultivos transitorios,11.55,0.42
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,PN,Pastos,145.04,5.27
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,MSC,Misceláneos de pastos / cultivos / espacios naturales,6.44,0.23
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,CSD,Cultivos cosechados o suelo desnudo,59.98,2.18
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,BN,Bosque natural,249.33,9.06
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,RA,Rastrojo y vegetación secundaria,16.69,0.61
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,AGUA,Aguas continentales,35.74,1.30
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,ZU,Zona urbana,16.43,0.60
Rio Zabaletas,3,Rio Sabaletas - Puente vía Santa Elena-Ginebra,Rio Sabaletas - Antes desembocadura a Rio Cauca,20.101,43.353,2751.17,100.0,INF,Infraestructura,67.68,2.46

# generado,2026-08-04T18:10:55.451Z
# cobertura,capa CVC Uso_del_suelo_ZP (escala 1:25.000)
# cana,area_ha de la clase CANA = cana_ha_normalizada de tramos_cana_tributarios.csv (fuente Hectareas_CZ)
# resto,reescalado proporcionalmente para que el tramo cierre en 100 %
# cobertura_pct,ver advertencia si es menor a 95 % (Desbaratado): el % describe solo la parte con datos
# excluidos,"palo: dept. del Cauca, jurisdicción CRC — solo 1,5 % del buffer cubierto | risaralda: dept. de Risaralda, jurisdicción CARDER — 0 % del buffer cubierto"
