rio,tramo,estacion_aguas_arriba,estacion_aguas_abajo,km_inicio,km_fin,area_tramo_ha,area_referencia_ha,cobertura_pct,cod_cob25,clase,area_ha,pct,fuente_cana,cana_ha_uso_suelo,factor_reescalado
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,32210,Arbustal y matorral abierto alto de tierra firme,2.87,0.45,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,11.85,1.87,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,32231,Arbustal y matorral abierto bajo esclerófilo,48.91,7.74,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,33130,Helechal,1.72,0.27,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,33230,Herbazal natural abierto subxerofítico,85.72,13.56,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,35221,Áreas naturales desnudas,14.62,2.31,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,41120,Ríos,13.17,2.08,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,41220,Estanques artificiales / reservorios,1.20,0.19,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,3,Rio Riofrio - Bocatoma Acueducto de Riofrio,Rio Riofrio - Antes Municipio Riofrio,33.186,38.136,632.24,632.24,100.0,41410,Arenal,9.79,1.55,Uso_del_suelo_ZP,119.32,1.000604
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,11111,Zonas urbanas continuas,83.04,10.10,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,11211,Zonas urbanas discontinuas,4.32,0.53,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,12111,Otras superficies artificiales con construcción,0.55,0.07,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,12211,Otras superficies artificiales sin construcción,4.73,0.57,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,22171,Caña de azúcar,385.76,46.91,Hectareas_CZ,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,23161,Pasto de corte,7.99,0.97,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,23162,Pasto de corte arbolado,0.84,0.10,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,23170,Pasto cultivado,61.07,7.43,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,23171,Pasto cultivado arbolado,42.91,5.22,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,23172,Pasto cultivado enmalezado,12.48,1.52,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,24130,Misceláneo de pastos y cultivos,9.90,1.20,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,31112,Bosque mixto denso bajo de tierra firme,5.19,0.63,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,31211,Bosque mixto abierto alto de tierra firme,0.08,0.01,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,31212,Bosque mixto abierto bajo de tierra firme,28.18,3.43,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,2.94,0.36,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,31352,Bosque de guadua,39.86,4.85,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,32111,Arbustal y matorral denso bajo de tierra firme,7.95,0.97,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,32121,Arbustal y matorral denso bajo inundable (caña brava),2.25,0.27,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,32210,Arbustal y matorral abierto alto de tierra firme,1.46,0.18,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,48.73,5.93,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,33230,Herbazal natural abierto subxerofítico,4.11,0.50,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,35221,Áreas naturales desnudas,1.14,0.14,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,41120,Ríos,51.86,6.31,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,41144,Otras superficies pantanosas,3.78,0.46,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,41220,Estanques artificiales / reservorios,0.68,0.08,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,41221,Canal,1.73,0.21,Uso_del_suelo_ZP,569.84,1.729185
Rio Riofrio,4,Rio Riofrio - Antes Municipio Riofrio,Rio Riofrio - Antes desembocadura a Río Cauca,38.136,43.686,822.30,822.30,100.0,41410,Arenal,8.77,1.07,Uso_del_suelo_ZP,569.84,1.729185
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,11111,Zonas urbanas continuas,342.89,25.04,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,11211,Zonas urbanas discontinuas,4.70,0.34,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,12111,Otras superficies artificiales con construcción,77.15,5.63,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,12211,Otras superficies artificiales sin construcción,26.24,1.92,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,21221,Misceláneo de árboles frutales,26.30,1.92,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,21230,Misceláneo de cítricos,3.92,0.29,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,22171,Caña de azúcar,60.19,4.39,Hectareas_CZ,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,22181,Maíz,6.04,0.44,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,23110,Otros cultivos herbáceos plantados densos,4.77,0.35,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,23170,Pasto cultivado,295.39,21.57,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,23171,Pasto cultivado arbolado,64.95,4.74,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,23172,Pasto cultivado enmalezado,84.01,6.13,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,24130,Misceláneo de pastos y cultivos,1.94,0.14,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,25210,Áreas de cultivo con suelo desnudo,0.79,0.06,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31112,Bosque mixto denso bajo de tierra firme,46.49,3.39,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31211,Bosque mixto abierto alto de tierra firme,4.53,0.33,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31212,Bosque mixto abierto bajo de tierra firme,35.16,2.57,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,44.64,3.26,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31331,Bosque mixto fragmentado con vegetación natural,39.96,2.92,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31351,Bosque mixto relictual,0.20,0.01,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,31352,Bosque de guadua,12.42,0.91,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,32110,Arbustal y matorral denso alto de tierra firme,3.77,0.28,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,32111,Arbustal y matorral denso bajo de tierra firme,47.10,3.44,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,32210,Arbustal y matorral abierto alto de tierra firme,40.73,2.97,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,14.02,1.02,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,35221,Áreas naturales desnudas,7.53,0.55,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,41120,Ríos,30.01,2.19,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,41220,Estanques artificiales / reservorios,5.89,0.43,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,41221,Canal,1.36,0.10,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,1,Rio Tulua - Antes Jardin Botanico (limnigrafo CVC),Rio Tulua - Puente Ferrocarril Barrio La Trinidad,0.000,61.522,1369.63,1369.63,100.0,41410,Arenal,36.52,2.67,Uso_del_suelo_ZP,60.36,1.000132
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,11111,Zonas urbanas continuas,125.28,75.61,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,11211,Zonas urbanas discontinuas,1.21,0.73,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,12111,Otras superficies artificiales con construcción,5.12,3.09,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,12211,Otras superficies artificiales sin construcción,5.96,3.60,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,22171,Caña de azúcar,0.10,0.06,Hectareas_CZ,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,23121,Arroz,1.40,0.85,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,23170,Pasto cultivado,6.26,3.78,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,23171,Pasto cultivado arbolado,1.70,1.02,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,23172,Pasto cultivado enmalezado,0.19,0.11,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,24130,Misceláneo de pastos y cultivos,0.67,0.40,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,31211,Bosque mixto abierto alto de tierra firme,7.75,4.67,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,31212,Bosque mixto abierto bajo de tierra firme,0.42,0.26,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,31311,Bosque mixto fragmentado con pastos y cultivos,0.54,0.33,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,31352,Bosque de guadua,0.15,0.09,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,32210,Arbustal y matorral abierto alto de tierra firme,0.80,0.48,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,32211,Arbustal y matorral abierto bajo de tierra firme,0.44,0.27,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,41120,Ríos,7.54,4.55,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,2,Rio Tulua - Puente Ferrocarril Barrio La Trinidad,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),61.522,62.718,165.69,165.69,100.0,41221,Canal,0.18,0.11,Uso_del_suelo_ZP,0.10,0.999999
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,11111,Zonas urbanas continuas,77.66,46.68,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,11211,Zonas urbanas discontinuas,4.81,2.89,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,12111,Otras superficies artificiales con construcción,8.02,4.82,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,12211,Otras superficies artificiales sin construcción,5.38,3.23,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,21221,Misceláneo de árboles frutales,5.42,3.26,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,22131,Cacao,0.99,0.59,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,22171,Caña de azúcar,0.01,0.01,Hectareas_CZ,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,22210,Otros cultivos arbustivos plantados abiertos,1.73,1.04,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23110,Otros cultivos herbáceos plantados densos,1.55,0.93,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23161,Pasto de corte,0.38,0.23,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23170,Pasto cultivado,16.31,9.80,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23171,Pasto cultivado arbolado,0.53,0.32,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23172,Pasto cultivado enmalezado,3.27,1.96,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,23231,Maracuyá,1.82,1.10,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,24130,Misceláneo de pastos y cultivos,3.57,2.15,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,24140,Misceláneo de cultivos y espacios naturales,1.19,0.72,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,25210,Áreas de cultivo con suelo desnudo,0.40,0.24,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31112,Bosque mixto denso bajo de tierra firme,0.07,0.04,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31211,Bosque mixto abierto alto de tierra firme,0.36,0.22,Uso_del_suelo_ZP,0.01,0.999992
Rio Tulua,3,Rio Tulua - Puente Nuevo (Barrio 7 de Agosto),Rio Tulua - Despues Urbanizacion Maracaibo,62.718,64.000,166.39,166.39,100.0,31212,Bosque mixto abierto bajo de tierra firme,19.52,11.73,Uso_del_suelo_ZP,0.01,0.999992
