FECHA,CAUDAL_M3S
2016-02-26,7.46
2016-02-27,6.8
2016-02-28,5.62
2016-02-29,4.67
2016-03-01,4.82
2016-03-02,4.76
2016-03-03,5.17
2016-03-04,5.91
2016-03-05,7.67
2016-03-06,7.73
2016-03-07,7.73
2016-03-08,7.67
2016-03-09,7.62
2016-03-10,7.62
2016-03-11,7.78
2016-03-12,7.78
2016-03-13,5.13
2016-03-14,7.78
2016-03-15,7.78
2016-03-16,7.78
2016-03-17,7.78
2016-03-18,7.78
2016-03-19,7.78
2016-03-20,7.78
2016-03-21,7.78
2016-03-22,7.78
2016-03-23,6.09
2016-03-24,7.78
2016-03-25,7.57
2016-03-26,7.02
2016-03-27,4.41
2016-03-28,6.83
2016-03-29,6.93
2016-03-30,7.78
2016-03-31,7.78
2016-04-01,7.73
2016-04-02,7.67
2016-04-03,7.78
2016-04-04,7.78
2016-04-05,7.78
2016-04-06,7.78
2016-04-07,7.78
2016-04-08,7.78
2016-04-09,7.78
2016-04-10,7.78
2016-04-11,7.78
2016-04-12,7.78
2016-04-13,7.78
2016-04-14,7.78
2016-04-15,7.78
2016-04-16,7.78
2016-04-17,7.78
2016-04-18,7.78
2016-04-19,7.78
2016-04-20,7.78
2016-04-21,7.78
2016-04-22,7.78
2016-04-23,7.78
2016-04-24,7.78
2016-04-25,7.73
2016-04-26,7.78
2016-04-27,7.78
2016-04-28,7.78
2016-04-29,7.78
2016-04-30,7.78
2016-05-01,7.78
2016-05-02,7.78
2016-05-03,7.78
2016-05-04,7.62
2016-05-05,7.78
2016-05-06,7.78
2016-05-07,7.78
2016-05-08,7.78
2016-05-09,7.03
2016-05-10,7.78
2016-05-11,7.78
2016-05-12,7.78
2016-05-13,7.78
2016-05-14,7.78
2016-05-15,7.78
2016-05-16,7.78
2016-05-17,7.78
2016-05-18,7.78
2016-05-19,7.78
2016-05-20,7.78
2016-05-21,7.73
2016-05-22,7.78
2016-05-23,7.78
2016-05-24,7.78
2016-05-25,7.78
2016-05-26,7.78
2016-05-27,7.78
2016-05-28,7.78
2016-05-29,7.78
2016-05-30,7.78
2016-05-31,6.03
2016-06-01,7.78
2016-06-02,7.78
2016-06-03,7.78
2016-06-04,7.78
