Rio,Año,Localidad,Corriente,Punto de Monitoreo,Muestra No,Fecha Muestreo,Hora Muestreo,Tipo de Muestreo,Fecha de Análisis,Informe No,Altitud (msnm),Coordenada Norte,Coordenada Este,Temperatura Ambiente (°C),pH Campo,Temperatura Agua (°C),Conductividad Eléctrica (µS/cm),Turbiedad (UNT),Color Real (UPC),Sólidos Totales (mg/l),Sólidos Suspendidos Totales (mg/l),Sólidos Disueltos Totales (mg/l),DBO (mg O2/l),DQO (mg O2/l),Oxígeno Disuelto (mg O2/l),Alcalinidad Total (mg CaCO3/l),Dureza Total (mg CaCO3/l),Calcio (mg Ca/l),Magnesio (mg Mg/l),Cloruros (mg Cl/l),Nitrógeno Total (mg N/l),Nitrógeno Amoniacal (mg N-NH3/l),Nitratos (mg N-NO3/l),Nitritos (mg N-NO2/l),Fosfatos (mg P-PO4/l),Fósforo Total (mg P/l),Hierro Total (mg Fe/l),Manganeso Total (mg Mn/l),Sodio (mg Na/l),Potasio (mg K/l),Cobre Total (mg Cu/l),Zinc Total (mg Zn/l),Cadmio Total (mg Cd/l),Cromo Total (mg Cr/l),Plomo Total (mg Pb/l),Aluminio Total (mg Al/l),Sulfatos (mg SO4/l),Coliformes Totales (NMP/100ml),Coliformes Fecales (NMP/100ml),Caudal (l/s)
Rio Risaralda,2010,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2010-11-10,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.2,8.48,23.2,55.5,S/D,S/D,2611,188,S/D,623,1598,S/D,1780,S/D,S/D,S/D,500,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,95.4,S/D,S/D,0.5
Rio Risaralda,2011,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2011-05-11,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.3,8.2,27.8,16.2,S/D,S/D,9632,260,S/D,2458,4870,S/D,6944,S/D,S/D,S/D,882,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,351,S/D,S/D,4.54
Rio Risaralda,2011,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2011-08-01,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.1,7.19,18.4,59,2.2,S/D,76.3,S/D,S/D,1,21.3,8.02,26,19.4,S/D,S/D,1,S/D,S/D,0.23,0.002,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,4.9,2800,S/D,371
Rio Risaralda,2012,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2012-09-03,00:00,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27,7.82,22.7,667,0.29,S/D,378,2.1,S/D,S/D,S/D,S/D,166,S/D,S/D,S/D,99.5,S/D,S/D,0.32,0.002,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,2.8,12,S/D,S/D
Rio Risaralda,2013,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2013-04-10,08:35,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27,7.81,21,106,8.8,S/D,88.7,10.4,S/D,< 1,< 21.3,S/D,33.6,42,S/D,S/D,2,S/D,S/D,0.42,0.0044,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6,17000,S/D,12553
Rio Risaralda,2013,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2013-08-28,08:42,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,21.9,8.04,19,91,10.3,S/D,109,25.3,S/D,< 1,< 21.3,S/D,43.5,28.5,S/D,S/D,1.5,S/D,S/D,0.7,0.0046,0.126,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,10.8,24000,S/D,18733
Rio Risaralda,2013,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2013-11-20,09:16,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.7,8.15,20.1,109,12.9,S/D,108,27.8,S/D,< 1,< 20,S/D,49.5,42.5,S/D,S/D,2.5,S/D,S/D,0.78,0.0074,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6.7,30760,S/D,20708
Rio Risaralda,2014,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2014-03-05,10:31,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,26.7,7.95,19.8,93,22.2,S/D,187,57,S/D,< 1,< 20,S/D,40.2,37.1,S/D,S/D,< 1.5,S/D,S/D,0.71,0.0084,0.12,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,8.3,51720,S/D,27212
Rio Risaralda,2014,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2014-07-16,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27.1,8.18,20.5,135,3.3,S/D,102,6.7,S/D,< 1,< 20,S/D,62.2,57,S/D,S/D,2,S/D,S/D,0.71,0.004,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,5.4,43520,S/D,9824
Rio Risaralda,2014,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2014-09-10,09:19,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,30.4,8.46,22.3,146,6.6,S/D,121,7.4,S/D,< 1,< 20,S/D,67,61.5,S/D,S/D,4,S/D,S/D,0.76,0.0066,0.134,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,6.4,30760,S/D,6781
Rio Risaralda,2015,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2015-03-04,08:45,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,23,8.34,21,104,7.8,S/D,106,30,S/D,1.7,< 20,S/D,50,47.6,S/D,S/D,3,S/D,S/D,0.61,0.0103,10.6,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,36540,S/D,9612
Rio Risaralda,2015,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2015-08-19,08:43,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,26.2,8.23,21,133,3.2,S/D,119,6.6,S/D,< 1,< 20,S/D,60.2,57.2,S/D,S/D,4,S/D,S/D,0.56,0.0082,0.095,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,17230,S/D,6110
Rio Risaralda,2015,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2015-11-25,08:18,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.1,7.78,20.2,102,10.7,S/D,106,20.7,S/D,1.2,< 20,S/D,43.4,41.4,S/D,S/D,< 1.5,S/D,S/D,0.6,0.0074,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,8.8,57940,S/D,18409
Rio Risaralda,2016,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2016-04-06,08:40,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,27.2,7.39,20.9,90.9,11.1,S/D,96,21.9,S/D,1.9,< 20,S/D,39.4,47.2,S/D,S/D,2.5,S/D,S/D,* 0.48,0.0038,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,9.4,57940,S/D,11974
Rio Risaralda,2016,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2016-06-24,08:55,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,25.8,8.23,22.3,106.6,4.2,S/D,93.2,30.7,S/D,1.2,< 20,S/D,47.3,44.6,S/D,S/D,< 1.5,S/D,S/D,* 0.33,0.0052,0.115,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,32550,S/D,8015
Rio Risaralda,2016,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2016-11-08,08:30,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,29.8,7.46,19.6,79.4,46.8,S/D,220,130,S/D,1.1,< 20,S/D,23,31,S/D,S/D,< 1.5,S/D,S/D,* 0.92,0.002,0.27,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,16.8,56300,S/D,S/D
Rio Risaralda,2017,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2017-02-15,08:50,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,22.8,7.86,20.2,117,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,12151
Rio Risaralda,2017,BELÉN DE UMBRÍA,Rio Risaralda,Río Risaralda - Las Palmeras,S/D,2017-07-12,08:50,Monitoreo periódico,S/D,S/D,977.77,2123474.2833,4684933.4974,24.3,7.78,19.9,149.7,4.3,S/D,107,9.8,S/D,< 1,< 20,S/D,52.6,52.3,S/D,S/D,1.5,S/D,S/D,0.82,< 0.01,< 0.09,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,< 7,30760,S/D,16374
